ID,City,Group_size,Age,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age_Group_2,Occupation,Occupation_Group,Year,Needstates,Daypart,NeedstateGroup,Brand,Spontaneous,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Segmentation,NPS_P3M,NPS_P3M_Group,Awareness,Attribute,BrandImage,Visit,Spending,PPA,TOM_Group,BUMO_Group,BUMO_Previous_Group,MostFavourite_Group,Awareness_flag,Spontaneous_flag,Trial_flag,P3M_flag,P1M_flag,Weekly_flag,Daily_flag,Brand_Loyalty,Brand_Switcher,Funnel_Depth,Awareness_Usage_Gap,Need_is_Drinking
108255,Cần Thơ,2.0,28.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,10.0,70.0,7.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
108655,Hồ Chí Minh,2.0,24.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,20 - 24 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,20.0,400.0,20.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
109203,Hà Nội,2.0,27.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,4.0,140.0,35.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,0
112296,Hải Phòng,2.0,23.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,20 - 24 y.o.,Pupil / Student,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Recommended by others,Highlands Coffee,4.0,200.0,50.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
112573,Hải Phòng,2.0,19.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,16 - 19 y.o.,Pupil / Student,None Working,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Recommended by others,Highlands Coffee,9.0,180.0,20.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
113660,Đà Nẵng,2.0,20.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,20 - 24 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,9.0,63.0,7.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
117063,Cần Thơ,2.0,22.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,20 - 24 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Socializing,Overall,Socializing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,40.0,10.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,0
117220,Cần Thơ,2.0,28.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,10.0,70.0,7.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
119274,Hồ Chí Minh,2.0,24.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,20 - 24 y.o.,Pupil / Student,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,2.0,60.0,30.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
119379,Cần Thơ,2.0,23.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,20 - 24 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,300.0,10.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
120632,Cần Thơ,2.0,26.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking ice-blended,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good coffee taste,Highlands Coffee,7.0,280.0,40.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,1,0,0,3,1,5,0,1
121309,Hồ Chí Minh,2.0,26.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Recommended by others,Highlands Coffee,5.0,75.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
121414,Đà Nẵng,2.0,18.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,16 - 19 y.o.,Pupil / Student,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Feel I belong here,Highlands Coffee,4.0,140.0,35.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
123860,Đà Nẵng,2.0,29.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good place for relaxing,Highlands Coffee,2.0,30.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,1
123867,Đà Nẵng,2.0,23.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,20 - 24 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Socializing,Overall,Socializing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,16.0,8.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,0
126587,Đà Nẵng,2.0,27.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good music,Highlands Coffee,4.0,40.0,10.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,1
126980,Đà Nẵng,2.0,17.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,16 - 19 y.o.,Pupil / Student,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good place for relaxing,Highlands Coffee,6.0,60.0,10.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
132161,Cần Thơ,2.0,20.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,20 - 24 y.o.,Pupil / Student,None Working,2017,Have meals (breakfast / lunch / dinner),Overall,Meals & Snack,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,"Good other beverages (other than coffee, tea & ice-blended)",Highlands Coffee,3.0,150.0,50.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,0
133325,Hồ Chí Minh,2.0,25.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,25 - 29 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,Seg.01 - Mass (<VND 25K),-1.0,Detractive,Unknown,Unknown,Unknown,25.0,875.0,35.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,1,0,0,0,0,0,3,1,1,0,1
133639,Đà Nẵng,2.0,26.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,Housewife,None Working,2017,Socializing,Overall,Socializing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,30.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,0
133771,Hải Phòng,2.0,28.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,25 - 29 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good place for relaxing,Highlands Coffee,4.0,100.0,25.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,1
134723,Đà Nẵng,2.0,26.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,Housewife,None Working,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,60.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
134740,Cần Thơ,2.0,27.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good coffee taste,Highlands Coffee,5.0,75.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
134870,Hồ Chí Minh,2.0,28.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,2.0,100.0,50.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,1
135029,Cần Thơ,2.0,24.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,20 - 24 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking ice-blended,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),10.0,Promoter,Highlands Coffee,Good coffee taste,Highlands Coffee,10.0,290.0,29.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
135040,Hải Phòng,2.0,21.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,20 - 24 y.o.,Housewife,None Working,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Recommended by others,Highlands Coffee,2.0,50.0,25.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,0
135520,Cần Thơ,2.0,27.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,5.0,40.0,8.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
136030,Cần Thơ,2.0,25.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,15.0,180.0,12.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
136139,Hải Phòng,2.0,28.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,Lecturer / Teacher,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Unknown,Unknown,Unknown,2.0,50.0,25.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,1,1,0,0,0,0,3,1,2,-1,1
138106,Hà Nội,2.0,28.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,4.0,200.0,50.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,1
138115,Đà Nẵng,2.0,22.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,20 - 24 y.o.,Officer - Staff level,White Collar,2017,Socializing,Overall,Socializing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,5.0,40.0,8.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,0
138185,Đà Nẵng,2.0,25.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),5.0,Detractive,Highlands Coffee,Good tea taste,Highlands Coffee,11.0,440.0,40.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,1,0,0,3,1,5,0,0
138260,Đà Nẵng,2.0,28.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good music,Highlands Coffee,30.0,600.0,20.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
138283,Đà Nẵng,2.0,21.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,20 - 24 y.o.,Pupil / Student,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,1.0,8.0,8.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
139070,Đà Nẵng,2.0,26.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,25 - 29 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),7.0,Detractive,Highlands Coffee,Convenient location,Highlands Coffee,30.0,600.0,20.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
139170,Đà Nẵng,2.0,25.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,15.0,225.0,15.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
140233,Hà Nội,2.0,20.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,20 - 24 y.o.,Pupil / Student,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,2.0,80.0,40.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
140348,Hà Nội,2.0,29.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Nice environment design,Highlands Coffee,4.0,100.0,25.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,0
140397,Hà Nội,2.0,19.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,16 - 19 y.o.,Pupil / Student,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,20.0,800.0,40.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,1,0,0,3,1,5,0,1
140509,Hà Nội,2.0,28.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,4.0,120.0,30.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,0,0,0,0,0,3,1,2,1,0
140563,Hà Nội,2.0,27.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,25 - 29 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Popular brand,Highlands Coffee,2.0,80.0,40.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,0,0,0,3,1,4,0,1
93167,Hồ Chí Minh,2.0,58.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,45+ y.o.,Housewife,None Working,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,3.0,60.0,20.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
93980,Hồ Chí Minh,2.0,42.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,40 - 44 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,24.0,288.0,12.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
102949,Hà Nội,2.0,55.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,120.0,40.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
106573,Hà Nội,2.0,47.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,4.0,160.0,40.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,1,1,0,0,3,1,5,0,1
106591,Hải Phòng,2.0,45.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,45+ y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Recommended by others,Highlands Coffee,8.0,240.0,30.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
107799,Cần Thơ,2.0,49.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,45+ y.o.,"Agriculture / Forestry (Fishing, planting, farming)",Other Occupations,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,8.0,96.0,12.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,1
109137,Hải Phòng,2.0,41.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Male,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Quick speed of service,Highlands Coffee,1.0,25.0,25.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,1,1,1,0,0,0,0,3,1,3,0,1
109212,Hà Nội,2.0,48.0,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,Female,45+ y.o.,Officer - Staff level,White Collar,2017,Socializing,Overall,Socializing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,140.0,35.0,Independent Cafe,Independent Cafe,Others,Independent Cafe,0,0,0,0,0,0,0,3,1,0,0,0
